HHID,State,District,Service_Exp,OutOfHome_Exp,Welfare_Benefit_Score,Welfare_Intensity_Index,Welfare_Dependency_Ratio,Ration_Support_Total,Ration_Card_Type
26537_2,Punjab,Ludhiana,820.0,3315.0,4,4.0,4.685157421289355e-05,0.0,0
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,5.0,7.127532947021047e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,4.0,5.702026357616838e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,3.0,4.276519768212628e-06,0.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,5,6.0,8.553039536425257e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,4,5.0,7.127532947021047e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
27691_1,Rajasthan,Baran,918.0,21220.0,3,4.0,5.702026357616838e-06,1.0,3
44677_13,West Bengal,Darjiling,532.0,2084.0,5,7.0,0.0001577678108589,2.0,4
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
29806_6,Maharashtra,Nagpur,0.0,10616.0,5,5.0,1.407808267776395e-05,0.0,0
43992_7,Bihar,Vaishali,360.0,3924.0,6,6.0,0.0001389081816919,0.0,0
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,5,6.0,7.209805335255949e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
44981_1,Odisha,Kendrapara,758.0,6349.0,4,5.0,6.00817111271329e-05,1.0,4
43217_18,Bihar,Purba Champaran,690.0,2691.0,5,7.0,0.0001063361132631,2.0,4
44197_12,Madhya Pradesh,Betul,390.0,978.0,6,8.0,0.0003988234707612,2.0,3
24268_6,Lakshadweep,Lakshadweep,380.0,4262.0,6,7.0,4.040567295648309e-05,1.0,3
26900_8,Haryana,Sirsa,120.0,5067.0,5,5.0,5.3783103500204375e-05,0.0,2
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,3
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,5.0,2.8235666164071808e-05,0.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,1
46422_4,Haryana,Sirsa,7440.0,6770.0,5,6.0,3.388279939688617e-05,1.0,1
25235_7,Madhya Pradesh,Sehore,340.0,2410.0,6,6.0,0.0001201297401193,0.0,0
47485_7,Uttar Pradesh,Azamgarh,0.0,2690.0,6,8.0,8.448621818565847e-05,2.0,4
42157_13,Maharashtra,Nashik,0.0,1778.0,6,8.0,0.0001882131513939,2.0,4
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
29465_2,Maharashtra,Mumbai Suburban,850.0,9128.0,6,6.0,2.6516758591429783e-05,0.0,9
25493_3,Chhattisgarh,Raigarh,1280.0,1359.0,5,5.0,0.0001050023100508,0.0,3
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,7.0,6.563217851952558e-05,2.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
43148_2,Bihar,Bhojpur,120.0,5726.0,5,5.0,4.688012751394684e-05,0.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,4.0,1.5272830017220115e-05,0.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,4.0,1.5272830017220115e-05,0.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,5.0,1.9091037521525143e-05,0.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,5.0,1.9091037521525143e-05,0.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,6.0,2.290924502583017e-05,2.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,6.0,2.290924502583017e-05,2.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,7.0,2.6727452530135204e-05,2.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,7.0,2.6727452530135204e-05,2.0,3
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,4.0,1.5272830017220115e-05,0.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,4.0,1.5272830017220115e-05,0.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,5.0,1.9091037521525143e-05,0.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,5.0,1.9091037521525143e-05,0.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,6.0,2.290924502583017e-05,2.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,4,6.0,2.290924502583017e-05,2.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,7.0,2.6727452530135204e-05,2.0,2
46678_1,Jammu & Kashmir,Rajouri,320.0,4327.0,5,7.0,2.6727452530135204e-05,2.0,2
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,5
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,6.0,3.287707262545343e-05,1.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,4
49287_3,West Bengal,Paschim Medinipur,2120.0,3430.0,5,7.0,3.835658472969567e-05,2.0,4
26342_3,Punjab,Amritsar,0.0,5292.0,5,6.0,0.0001610738255033,1.0,2
48003_14,Karnataka,Mandya,1158.0,2415.0,3,4.0,9.38350380031904e-05,1.0,2
49386_5,Assam,Cachar,300.0,2050.0,6,7.0,0.000132477904578,1.0,4
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,6,6.0,8.404232371422249e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
26462_2,Haryana,Panipat,3380.0,38032.0,5,5.0,7.003526976185207e-06,0.0,0
