HHID,State,District,Energy_Source_Cooking,Energy_Source_Lighting,Fuel_Exp,Energy_Modernization_Index
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
27371_1,Uttar Pradesh,Gautam Buddha Nagar,2,1,5466.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
24039_1,Kerala,Kottayam,2,1,2280.0,3
23171_4,West Bengal,Northtwentyfourparganas,2,1,508.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
23634_3,Arunachal Pradesh,Papum Pare,2,1,980.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
22368_1,Tamil Nadu,Kanniyakumari,2,1,1234.0,3
40076_8,Tamil Nadu,Tirunelveli,2,1,716.0,3
49391_9,Assam,Karimganj,2,1,1140.0,3
40277_6,Tamil Nadu,Thiruvallur,2,1,140.0,3
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,1,1,1650.0,2
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
48569_3,Maharashtra,Sangli,2,1,1650.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
27491_1,Uttar Pradesh,Hardoi,2,1,2360.0,3
48559_10,Maharashtra,Solapur,2,1,50.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
41739_1,Telangana,Unknown,2,1,620.0,3
49113_6,West Bengal,Murshidabad,1,6,1180.0,7
43860_8,Bihar,Purba Champaran,2,1,420.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,2,1,930.0,3
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
49223_6,West Bengal,Unknown,1,1,930.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
46635_2,Jammu & Kashmir,Rajouri,1,1,340.0,2
45024_8,Tripura,Unknown,2,1,900.0,3
42915_14,Gujarat,Vadodara,2,1,820.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
24537_5,Karnataka,Bangalore,2,1,1500.0,3
22567_10,Andaman & Nicobar Islands,South Andaman,2,1,1640.0,3
27434_11,Uttar Pradesh,Saharanpur,2,1,220.0,3
29593_6,Maharashtra,Jalgaon,2,1,180.0,3
46696_10,Jammu & Kashmir,Udhampur,2,1,564.0,3
27430_1,Uttar Pradesh,Saharanpur,2,1,300.0,3
48557_6,Maharashtra,Solapur,1,1,1660.0,2
47168_14,Uttar Pradesh,Bareilly,4,1,216.0,5
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
46033_2,Rajasthan,Jaisalmer,1,1,480.0,2
27848_5,Bihar,Araria,2,1,710.0,3
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
47604_1,Rajasthan,Bharatpur,1,1,860.0,2
